,date,week,red,blue,sales,poolmoney,content,prizegrades1num,prizegrades1money,prizegrades2num,prizegrades2money,prizegrades3num,prizegrades3money,prizegrades4num,prizegrades4money,prizegrades5num,prizegrades5money,prizegrades6num,prizegrades6money
2020055,2020-06-25(四),四,"01,05,07,23,28,30",12,327140694,1009674637,"吉林1注,山东2注,河南2注,湖南1注,广东6注,陕西2注,共14注。",14,5761052,198,67264,2860,3000,124578,200,1889224,10,10927492,5
2020056,2020-06-28(日),日,"02,05,08,12,26,31",14,380233782,984522456,"辽宁10注,黑龙江1注,湖北2注,广东2注,甘肃1注,青海1注,共17注。",17,6280167,186,146255,1223,3000,72751,200,1416500,10,9023227,5
2020057,2020-06-30(二),二,"09,14,21,23,26,32",03,349147892,1019998705,"安徽1注,广东1注,宁夏1注,共3注。",3,10000000,113,193145,1334,3000,68019,200,1289604,10,10655792,5
2020058,2020-07-02(四),四,"01,03,11,12,19,26",07,356052050,958212978,"北京1注,河北2注,辽宁1注,上海1注,江苏1注,安徽1注,福建1注,山东3注,河南1注,广东4注,广西1注,云南1注,共18注。",18,5569985,136,94299,2821,3000,107734,200,1708942,10,15213521,5
2020059,2020-07-05(日),日,"02,04,10,17,22,25",14,386807160,1002178704,"黑龙江1注,安徽1注,湖南1注,陕西1注,共4注。",4,10000000,190,147308,1485,3000,88573,200,1671444,10,7739433,5
2020060,2020-07-07(二),二,"05,09,14,20,24,30",08,356937202,837071557,"北京1注,天津1注,河北1注,内蒙古1注,黑龙江1注,上海1注,江苏2注,浙江2注,安徽4注,福建3注,山东2注,重庆3注,河南2注,湖北1注,湖南2注,广东4注,广西1注,四川2注,陕西2注,深圳2注,共38注。",38,5238209,554,20424,4357,3000,164149,200,2321290,10,12105159,5
2020061,2020-07-09(四),四,"08,17,24,26,27,31",04,366447904,903858043,"江苏1注,共1注。",1,10000000,91,281269,1118,3000,66022,200,1327960,10,9467898,5
2020062,2020-07-12(日),日,"10,14,17,22,26,27",05,391827962,932509919,"江苏2注,江西1注,陕西1注,新疆1注,共5注。",5,8901954,94,259438,1220,3000,63319,200,1218439,10,13187729,5
2020063,2020-07-14(二),二,"12,15,16,22,29,32",14,357076054,991892696,"北京1注,河北1注,江苏1注,共3注。",3,10000000,103,289264,769,3000,50919,200,1099317,10,6461252,5
2020064,2020-07-16(四),四,"01,03,07,21,27,32",01,356057386,1063056063,"上海1注,共1注。",1,10000000,77,351356,919,3000,56606,200,1140698,10,8153023,5
2020065,2020-07-19(日),日,"09,15,18,21,23,26",08,381062334,1090832907,"内蒙古1注,河南2注,广东1注,西藏1注,共5注。",5,8838315,89,269544,1454,3000,70971,200,1281044,10,11879201,5
2020066,2020-07-21(二),二,"02,09,13,17,26,28",07,352149702,1057341835,"山西1注,江苏2注,福建1注,江西1注,重庆2注,广东1注,贵州5注,云南1注,陕西1注,共15注。",15,6006277,137,137720,2116,3000,85857,200,1486743,10,11739149,5
2020067,2020-07-23(四),四,"04,07,09,23,27,30",08,353153516,1061790227,"山西1注,吉林1注,黑龙江1注,安徽1注,山东1注,湖北4注,云南1注,共10注。",10,6979941,140,176780,1518,3000,69948,200,1299104,10,8502701,5
2020068,2020-07-26(日),日,"12,16,21,26,27,32",10,376630286,996910195,"河北2注,山西1注,江苏1注,浙江4注,安徽1注,湖北2注,湖南2注,贵州1注,云南1注,宁夏2注,共17注。",17,5430373,128,71448,3605,3000,117265,200,1780262,10,19179292,5
2020069,2020-07-28(二),二,"03,09,10,13,18,26",04,343151528,1016346427,"河北5注,深圳2注,共7注。",7,7827856,99,249936,1278,3000,67529,200,1276366,10,7813164,5
2020070,2020-07-30(四),四,"01,02,04,06,19,21",15,343442594,953784945,"辽宁1注,黑龙江1注,江苏2注,浙江1注,河南1注,湖北1注,贵州1注,甘肃5注,深圳10注,共23注。",23,5829067,100,238356,951,3000,55811,200,1144050,10,9497682,5
2020071,2020-08-02(日),日,"09,11,12,13,22,23",08,363190440,931954524,"吉林1注,江苏2注,浙江2注,福建1注,山东2注,湖北1注,广东3注,共12注。",12,6156653,133,130449,2094,3000,93662,200,1588088,10,13533760,5
2020072,2020-08-04(二),二,"06,08,10,15,17,26",04,335806408,945569865,"吉林1注,浙江1注,河南1注,湖南2注,广东1注,甘肃1注,共7注。",7,7525472,104,212479,1837,3000,80731,200,1505907,10,7887468,5
2020073,2020-08-06(四),四,"05,07,11,13,27,29",03,344984126,949682723,"河北2注,安徽1注,山东1注,湖南1注,广西1注,海南1注,青海1注,共8注。",8,7005129,129,155436,1913,3000,95278,200,1702038,10,9404409,5
2020074,2020-08-09(日),日,"04,08,09,13,19,33",12,375478220,974585503,"江苏1注,江西1注,贵州1注,云南1注,深圳1注,共5注。",5,8629293,107,211991,1690,3000,83978,200,1572292,10,11132696,5
2020075,2020-08-11(二),二,"03,11,13,20,24,30",16,342593198,1031374526,"浙江1注,共1注。",1,10000000,143,155685,1703,3000,72291,200,1374269,10,9101749,5
2020076,2020-08-13(四),四,"10,15,16,18,20,27",06,346015916,1033084399,"上海1注,江苏1注,浙江1注,湖北2注,广东1注,新疆1注,深圳1注,共8注。",8,6895903,82,231207,1378,3000,83353,200,1385076,10,11811261,5
2020077,2020-08-16(日),日,"03,10,16,21,25,27",12,376430570,960537693,"河北2注,山西5注,浙江2注,重庆1注,河南11注,湖北2注,广东1注,广西3注,共27注。",27,5841121,326,87079,1359,3000,64947,200,1148379,10,8469869,5
2020078,2020-08-18(二),二,"03,11,14,16,21,32",04,339766446,1029746619,"浙江1注,共1注。",1,10000000,76,347407,885,3000,45994,200,1001391,10,7801189,5
2020079,2020-08-20(四),四,"05,12,20,21,22,29",14,347031342,1058784536,"黑龙江2注,福建1注,山东1注,广东1注,四川1注,共6注。",6,8578055,183,146641,1179,3000,57916,200,1177078,10,7162542,5
2020080,2020-08-23(日),日,"14,15,18,22,31,33",01,375199530,1122276717,"浙江1注,福建1注,共2注。",2,10000000,70,397581,1011,3000,54230,200,1096781,10,9535610,5
2020081,2020-08-25(二),二,"01,05,13,14,27,33",15,341884184,1129524256,"湖南2注,广东1注,四川1注,贵州2注,西藏1注,陕西3注,宁夏1注,共11注。",11,7057769,108,261984,771,3000,46501,200,944241,10,6658059,5
2020082,2020-08-27(四),四,"02,08,11,17,21,30",09,339738944,1025240399,"北京1注,河北2注,山西1注,辽宁2注,上海1注,浙江1注,福建1注,山东2注,河南1注,湖南3注,广东1注,四川1注,云南1注,陕西1注,甘肃1注,新疆1注,深圳1注,共22注。",22,5094481,320,8119,4865,3000,161719,200,2197546,10,17432967,5
2020083,2020-08-30(日),日,"01,19,25,26,30,31",12,375628538,1046377044,"吉林1注,江苏1注,福建1注,河南1注,广东2注,甘肃1注,共7注。",7,7916189,96,265798,1266,3000,63131,200,1192139,10,10729153,5
2020084,2020-09-01(二),二,"03,07,16,17,23,30",07,340223360,997837500,"北京1注,山西2注,内蒙古1注,辽宁1注,江苏1注,浙江1注,安徽1注,福建1注,山东1注,河南1注,湖北1注,四川1注,云南1注,陕西1注,共15注。",15,5641465,265,45386,3166,3000,127083,200,1845213,10,13046559,5
2020085,2020-09-03(四),四,"01,02,05,09,19,24",16,349243256,1039096893,"江苏1注,安徽1注,广东1注,共3注。",3,10000000,135,175949,1659,3000,78797,200,1363570,10,8348914,5
2020086,2020-09-06(日),日,"02,04,06,15,24,27",06,383150704,1051310454,"黑龙江2注,福建1注,河南1注,广东1注,广西1注,宁夏1注,共7注。",7,7452652,117,183424,1870,3000,91887,200,1703740,10,12175241,5
2020087,2020-09-08(二),二,"11,15,20,23,25,33",10,351393474,1066743130,"北京1注,山东1注,四川1注,云南1注,陕西1注,共5注。",5,7940558,44,417692,1430,3000,67064,200,1248566,10,13696077,5
2020088,2020-09-10(四),四,"01,06,12,26,29,30",12,359763320,1049789346,"河北3注,黑龙江1注,上海1注,江苏1注,安徽1注,福建1注,河南1注,湖北1注,湖南1注,广东1注,贵州1注,云南1注,共14注。",14,6377823,175,137782,1777,3000,76971,200,1390550,10,9041132,5
2020089,2020-09-13(日),日,"02,14,16,21,29,30",10,388734662,1061368833,"浙江1注,广东10注,共11注。",11,7200974,113,267817,1002,3000,61024,200,1301686,10,8239742,5
2020090,2020-09-15(二),二,"02,21,23,26,31,32",06,357200726,1090266240,"上海1注,浙江4注,广东1注,共6注。",6,8569539,43,622594,773,3000,46888,200,977428,10,9294256,5
2020091,2020-09-17(四),四,"01,09,11,12,16,19",16,362307424,1088865952,"天津1注,内蒙古1注,辽宁1注,江苏2注,浙江1注,江西1注,山东1注,河南2注,湖北1注,共11注。",11,6771891,120,203029,1541,3000,71016,200,1312846,10,9624391,5
2020092,2020-09-20(日),日,"01,06,12,18,22,24",03,394714558,1113718036,"浙江3注,河南1注,湖南1注,广东1注,共6注。",6,8324368,160,155829,2002,3000,85508,200,1448686,10,11216922,5
2020093,2020-09-22(二),二,"04,05,10,13,15,19",15,364874692,1159982996,"北京1注,天津1注,安徽1注,福建1注,共4注。",4,10000000,110,261408,1074,3000,60105,200,1253209,10,7198712,5
2020094,2020-09-24(四),四,"10,15,17,27,29,31",08,357043412,1182554395,"内蒙古1注,江苏1注,共2注。",2,10000000,57,248955,1405,3000,74861,200,1367892,10,17064657,5
2020095,2020-09-27(日),日,"03,09,16,17,20,26",02,387062108,1197849256,"黑龙江1注,安徽1注,江西1注,山东2注,河南1注,共6注。",6,7745143,283,72751,2753,3000,121765,200,1989344,10,10960140,5
2020096,2020-09-29(二),二,"01,20,23,26,27,32",15,356787262,1228050661,"安徽1注,福建2注,江西1注,山东1注,广东1注,四川1注,陕西1注,共8注。",8,8190972,57,559819,673,3000,35890,200,811900,10,5974168,5
2020097,2020-10-06(二),二,"02,08,21,25,26,30",10,352372566,1147656700,"河北1注,辽宁2注,吉林1注,江苏2注,浙江1注,福建1注,江西1注,河南2注,湖南1注,广东2注,四川1注,云南2注,宁夏5注,共22注。",22,5489356,418,32194,3847,3000,165340,200,2295504,10,10253871,5
2020098,2020-10-08(四),四,"06,08,11,22,25,33",02,347585130,1171889114,"天津1注,江苏1注,湖北1注,广东2注,四川1注,贵州1注,共7注。",7,8077008,172,156533,1043,3000,62978,200,1317442,10,6744479,5
2020099,2020-10-11(日),日,"05,06,11,12,15,30",12,390640850,1181200651,"河北2注,福建1注,山东2注,河南1注,四川1注,共7注。",7,7301898,258,78068,2455,3000,107162,200,1780029,10,12849979,5
2020100,2020-10-13(二),二,"01,07,15,16,20,23",07,352785364,1167865459,"河北2注,上海1注,安徽1注,福建1注,山东1注,湖北1注,广东1注,陕西1注,共9注。",9,6279386,119,120950,2231,3000,96543,200,1572941,10,14712288,5
2021001,2021-01-03(日),日,"02,03,13,18,20,31",11,411170524,710439245,"山西1注,江苏1注,福建1注,山东1注,湖南2注,广东2注,广西2注,共10注。",10,7034106,126,201796,1794,3000,84577,200,1553167,10,12387835,5
2021002,2021-01-05(二),二,"06,10,13,25,26,32",11,374374440,718352017,"北京2注,辽宁1注,福建3注,河南1注,湖南2注,深圳1注,共10注。",10,7105919,185,142291,1421,3000,73241,200,1406559,10,9034147,5
2021003,2021-01-07(四),四,"06,09,16,18,22,29",11,360514540,753939585,"黑龙江2注,江苏1注,浙江1注,陕西1注,共5注。",5,9406368,136,202498,1371,3000,66938,200,1327624,10,7143214,5
2021004,2021-01-10(日),日,"02,03,07,08,17,22",15,396531778,824817771,"河北1注,河南1注,共2注。",2,10000000,208,145638,1114,3000,72913,200,1543803,10,7953405,5
2021005,2021-01-12(二),二,"07,09,14,26,30,31",04,359757108,806944718,"内蒙古1注,江苏1注,浙江1注,宁夏1注,深圳10注,共14注。",14,6353946,76,311764,1515,3000,76343,200,1389048,10,9560127,5
2021006,2021-01-14(四),四,"06,08,22,24,25,26",01,367900704,822318331,"内蒙古1注,浙江1注,安徽1注,山东1注,河南3注,湖南1注,广西1注,四川1注,共10注。",10,7377222,194,153171,938,3000,55395,200,1170832,10,7161782,5
2021007,2021-01-17(日),日,"02,04,12,21,25,32",16,389232822,885330100,"安徽1注,河南1注,陕西1注,共3注。",3,10000000,104,298114,851,3000,53412,200,1154564,10,8385470,5
2021008,2021-01-19(二),二,"01,05,07,14,18,33",07,358122646,906339544,"山西1注,内蒙古1注,山东1注,宁夏1注,共4注。",4,8728131,86,216751,1307,3000,74215,200,1420459,10,13589776,5
2021009,2021-01-21(四),四,"02,04,07,24,25,32",13,367324734,952228282,"北京1注,辽宁1注,福建1注,广东1注,共4注。",4,10000000,57,502273,839,3000,48800,200,1023809,10,8591142,5
2021010,2021-01-24(日),日,"01,04,11,19,32,33",05,394795416,976145268,"黑龙江2注,上海2注,甘肃2注,新疆1注,共7注。",7,8060622,129,207600,1485,3000,61961,200,1207796,10,11480560,5
2021011,2021-01-26(二),二,"05,10,16,23,27,33",14,358439884,907192691,"天津1注,河北1注,辽宁2注,江苏1注,浙江2注,安徽1注,福建1注,河南1注,湖北3注,湖南1注,广东1注,四川2注,陕西1注,共18注。",18,5425200,228,41960,4092,3000,143134,200,1902016,10,15488908,5
2021012,2021-01-28(四),四,"03,06,14,18,20,26",01,365486356,862128803,"河北3注,内蒙古1注,江苏1注,浙江1注,安徽1注,山东3注,湖南1注,广东4注,广西1注,贵州1注,共17注。",17,5854248,218,83269,3232,3000,131613,200,2066088,10,9959544,5
2021013,2021-01-31(日),日,"06,09,12,16,27,31",06,403024326,812490648,"吉林1注,黑龙江1注,江苏1注,浙江7注,山东1注,湖北1注,湖南1注,广东1注,广西1注,云南2注,共17注。",17,5756403,169,95109,2696,3000,115789,200,1908413,10,16571545,5
2021014,2021-02-02(二),二,"04,15,21,25,29,33",06,365029152,860487095,"上海2注,安徽1注,共3注。",3,10000000,96,270821,1092,3000,59870,200,1156375,10,9611054,5
2021015,2021-02-04(四),四,"06,14,16,26,28,29",07,373264066,874580915,"天津1注,河北1注,黑龙江1注,山东1注,四川1注,陕西1注,共6注。",6,7672352,93,215512,1766,3000,80567,200,1485225,10,13293032,5
2021016,2021-02-07(日),日,"03,08,09,13,15,18",10,447622614,844483666,"江苏1注,安徽1注,山东1注,重庆2注,湖南3注,广东3注,贵州1注,云南2注,宁夏1注,深圳1注,共16注。",16,6134153,192,118140,2667,3000,127578,200,2306554,10,14404133,5
2021017,2021-02-21(日),日,"09,15,18,29,32,33",02,442443732,879807720,"江西1注,海南1注,云南2注,陕西1注,新疆1注,共6注。",6,8959033,116,255972,1241,3000,64086,200,1262820,10,13771604,5
2021018,2021-02-23(二),二,"02,08,14,23,25,32",06,352299530,924046536,"河北1注,辽宁1注,江苏1注,共3注。",3,10000000,128,193330,1192,3000,66905,200,1284280,10,8768376,5
2021019,2021-02-25(四),四,"12,16,17,24,28,29",08,351320330,916231105,"浙江1注,重庆2注,广西1注,云南1注,新疆1注,共6注。",6,6344519,104,96960,2630,3000,111444,200,1792877,10,16740762,5
2021020,2021-02-28(日),日,"01,03,06,07,09,11",02,385685036,877930510,"北京1注,天津1注,河北1注,黑龙江1注,上海1注,江苏1注,江西1注,山东1注,广东5注,云南2注,宁夏2注,新疆2注,共19注。",19,6085156,505,51034,2423,3000,108206,200,1748933,10,7899262,5
2021021,2021-03-02(二),二,"04,08,17,24,28,33",13,350734702,834097039,"北京10注,上海1注,浙江1注,山东3注,广东1注,广西1注,四川1注,陕西1注,共19注。",19,5979263,155,150048,1569,3000,67589,200,1196524,10,9727982,5
2021022,2021-03-04(四),四,"10,15,17,25,31,32",06,361605820,871216452,"北京1注,吉林1注,四川1注,共3注。",3,10000000,84,266346,1454,3000,77079,200,1424865,10,10733570,5
2021023,2021-03-07(日),日,"02,21,22,23,27,28",11,397987234,903402709,"安徽1注,江西1注,广西1注,四川1注,共4注。",4,9744205,85,279070,1493,3000,78678,200,1452819,10,13077370,5
2021024,2021-03-09(二),二,"01,04,06,10,11,18",02,360465214,936474051,"广东3注,甘肃1注,新疆1注,共5注。",5,9223370,139,189899,1532,3000,71981,200,1379701,10,7650897,5
2021025,2021-03-11(四),四,"06,08,14,17,18,30",11,370761350,962516400,"江苏1注,浙江3注,陕西1注,新疆1注,共6注。",6,8396506,166,153456,1286,3000,81196,200,1621302,10,8693532,5
2021026,2021-03-14(日),日,"03,05,13,19,20,25",03,415303494,608709487,"北京1注,天津1注,河北4注,山西2注,内蒙古5注,辽宁2注,黑龙江1注,上海5注,江苏5注,浙江4注,安徽2注,福建3注,江西1注,山东12注,河南1注,湖北3注,湖南1注,广东8注,广西4注,四川1注,贵州3注,陕西1注,甘肃2注,宁夏2注,共74注。",74,5079572,829,8878,10054,3000,262251,200,2868799,10,12551309,5
2021027,2021-03-16(二),二,"05,07,09,16,20,26",08,371997822,515170584,"北京1注,天津1注,上海2注,江苏1注,浙江4注,山东4注,重庆1注,河南2注,湖北2注,广东3注,四川2注,共23注。",23,5339305,391,24948,4253,3000,179331,200,2670711,10,13585289,5
2021028,2021-03-18(四),四,"11,16,23,26,27,33",05,387583114,527018817,"天津1注,江苏2注,浙江1注,四川1注,贵州1注,云南1注,共7注。",7,7433674,125,170357,1653,3000,81797,200,1492269,10,13699206,5
2021029,2021-03-21(日),日,"08,10,15,17,22,30",12,413514858,475507497,"山西1注,黑龙江2注,江苏1注,浙江3注,福建3注,山东1注,重庆2注,河南1注,湖北1注,湖南1注,四川1注,共17注。",17,5716335,234,65051,4149,3000,155643,200,2296641,10,15038352,5
2021030,2021-03-23(二),二,"08,09,13,27,29,31",05,388490602,502740835,"浙江1注,安徽1注,山东1注,河南2注,广东1注,四川1注,共7注。",7,8232900,143,197817,1361,3000,74815,200,1580208,10,8472158,5
2021031,2021-03-25(四),四,"06,11,21,25,28,31",07,389664660,474102879,"北京1注,内蒙古2注,安徽1注,福建2注,江西1注,陕西2注,新疆3注,共12注。",12,5950364,166,85876,2965,3000,127476,200,1988965,10,15926787,5
2021032,2021-03-28(日),日,"01,05,08,15,16,30",03,421020572,479350693,"天津2注,河北2注,上海1注,江苏1注,浙江1注,山东1注,河南1注,贵州1注,陕西1注,新疆1注,共12注。",12,6977206,187,158599,1541,3000,81404,200,1523897,10,10304984,5
2021033,2021-03-30(二),二,"02,12,13,14,31,33",06,378842354,502137377,"辽宁1注,浙江1注,深圳5注,共7注。",7,8001905,98,268027,1015,3000,58449,200,1174569,10,10817113,5
2021034,2021-04-01(四),四,"04,10,12,18,23,25",01,377894218,530109002,"广东1注,四川1注,贵州2注,深圳1注,共5注。",5,8852481,155,155342,1405,3000,78984,200,1512448,10,10743968,5
2021035,2021-04-04(日),日,"12,14,18,20,26,28",11,382205894,549868285,"河北1注,辽宁1注,上海1注,河南1注,广东2注,深圳1注,共7注。",7,7844638,153,162683,1043,3000,59213,200,1198261,10,12152869,5
2021036,2021-04-06(二),二,"01,02,06,11,21,26",11,365524430,545659537,"天津1注,河北1注,内蒙古1注,福建2注,山东1注,海南2注,四川1注,云南1注,陕西1注,新疆1注,共12注。",12,6690644,137,185107,1583,3000,75152,200,1283138,10,9011510,5
2021037,2021-04-08(四),四,"13,17,19,24,26,30",12,374416372,565649555,"内蒙古1注,黑龙江1注,安徽1注,广东2注,四川2注,共7注。",7,7856624,104,240340,1257,3000,69907,200,1362825,10,10420304,5
2021038,2021-04-11(日),日,"05,07,09,16,18,27",06,401665288,449879238,"辽宁2注,黑龙江2注,安徽1注,福建1注,山东1注,河南1注,广东4注,广西2注,海南1注,陕西15注,青海1注,新疆1注,共32注。",32,5502610,539,37299,3373,3000,146841,200,2362122,10,10657993,5
2021039,2021-04-13(二),二,"02,08,21,24,29,31",13,377513042,469061553,"江苏1注,重庆1注,广东1注,四川4注,共7注。",7,7814665,105,234555,1353,3000,69340,200,1334305,10,11039608,5
2021040,2021-04-15(四),四,"02,06,07,24,28,29",16,385858982,499321280,"河北2注,山西1注,浙江1注,安徽1注,湖北1注,共6注。",6,8652104,238,115087,1700,3000,77607,200,1344201,10,9088870,5
2021041,2021-04-18(日),日,"02,09,18,23,26,32",14,415676146,275032108,"北京3注,天津1注,河北1注,内蒙古1注,辽宁2注,黑龙江2注,上海1注,江苏2注,浙江2注,福建1注,江西1注,山东7注,重庆4注,河南3注,湖北1注,广东4注,广西2注,四川6注,云南2注,陕西2注,甘肃2注,宁夏1注,新疆2注,深圳1注,共54注。",54,5307817,367,56614,5538,3000,149845,200,1990456,10,10816631,5
2021042,2021-04-20(二),二,"05,09,10,22,25,27",08,382918124,180671046,"山西3注,内蒙古1注,吉林1注,江苏1注,浙江4注,安徽1注,河南1注,湖北1注,湖南1注,广西3注,贵州1注,陕西3注,甘肃2注,宁夏1注,新疆2注,共26注。",26,5498446,275,58907,3405,3000,137211,200,2165911,10,12703100,5
2021043,2021-04-22(四),四,"02,03,17,18,23,24",01,389948810,243085282,"河北1注,黑龙江1注,福建1注,共3注。",3,10000000,93,331233,1009,3000,57800,200,1208576,10,8236635,5
2021044,2021-04-25(日),日,"05,07,14,17,26,28",13,418973684,295504539,"广西5注,共5注。",5,10000000,160,213373,1040,3000,66683,200,1365326,10,7725647,5
2021045,2021-04-27(二),二,"01,04,14,15,17,32",02,377279966,326838472,"浙江1注,湖北2注,云南2注,西藏1注,共6注。",6,8717208,86,324175,1241,3000,58766,200,1208538,10,9157872,5
2021046,2021-04-29(四),四,"05,09,13,21,28,33",06,377425810,255412592,"山西1注,内蒙古5注,浙江1注,安徽1注,山东2注,广东5注,四川5注,贵州1注,云南1注,陕西2注,共24注。",24,5735971,122,180976,1736,3000,82894,200,1471684,10,12023685,5
2021047,2021-05-02(日),日,"03,07,13,16,24,29",01,367123752,291180168,"山西1注,山东1注,河南1注,湖北1注,广东1注,共5注。",5,9419460,231,119574,1279,3000,77757,200,1479677,10,7043793,5
2021048,2021-05-04(二),二,"04,15,17,22,29,32",03,339198590,346939552,"河北1注,浙江1注,共2注。",2,10000000,64,394580,872,3000,49389,200,981344,10,8577511,5
2021049,2021-05-06(四),四,"04,11,13,22,25,32",01,375111072,409954275,"内蒙古3注,山东1注,共4注。",4,10000000,78,440233,570,3000,36849,200,833050,10,5808232,5
2021050,2021-05-09(日),日,"02,09,10,16,25,28",08,403433980,336133387,"北京1注,山西2注,内蒙古2注,辽宁3注,浙江4注,福建1注,山东2注,重庆1注,河南1注,湖南1注,广东1注,宁夏3注,共22注。",22,5598001,248,66310,3639,3000,138091,200,2069574,10,14534301,5
2021051,2021-05-11(二),二,"08,09,10,19,27,29",15,377624458,335549357,"浙江1注,福建1注,山东1注,广东4注,云南1注,陕西2注,共10注。",10,6796944,309,72691,2165,3000,120940,200,1746527,10,9408099,5
2021052,2021-05-13(四),四,"03,04,06,19,21,30",14,376039676,413602410,"浙江1注,共1注。",1,10000000,171,171643,1362,3000,66878,200,1388168,10,7102418,5
2021053,2021-05-16(日),日,"07,10,14,16,24,33",16,398009388,473183576,"辽宁1注,山东1注,陕西1注,共3注。",3,10000000,84,355480,1096,3000,60756,200,1230629,10,9567511,5
2021054,2021-05-18(二),二,"07,13,21,22,24,31",02,371689954,526556537,"广东1注,广西1注,陕西1注,深圳1注,共4注。",4,10000000,83,374991,708,3000,42478,200,947362,10,7507515,5
2021055,2021-05-20(四),四,"03,11,12,16,22,28",10,376647950,425721551,"北京2注,河北4注,上海1注,浙江4注,安徽4注,福建1注,河南7注,广东2注,四川1注,贵州2注,云南1注,共29注。",29,5553793,206,97451,2385,3000,110566,200,1811703,10,11374448,5
2021056,2021-05-23(日),日,"08,21,22,23,29,32",01,410076324,444149990,"北京1注,辽宁1注,江苏1注,安徽1注,山东1注,河南1注,广东1注,广西1注,四川1注,甘肃1注,共10注。",10,7488306,215,144669,1472,3000,78355,200,1468157,10,8350697,5
2021057,2021-05-25(二),二,"05,06,09,17,25,33",16,379559152,478217025,"河北1注,上海1注,山东1注,河南1注,广东2注,共6注。",6,8882850,179,162689,1322,3000,84235,200,1724157,10,6288779,5
2021058,2021-05-27(四),四,"09,11,13,18,19,28",14,382666074,520502015,"河北1注,安徽1注,广西2注,新疆1注,共5注。",5,9893453,96,318584,904,3000,57701,200,1285673,10,7612220,5
2021059,2021-05-30(日),日,"01,09,11,18,32,33",14,407754588,618904511,"广东1注,共1注。",1,10000000,91,397078,1118,3000,53299,200,1079064,10,6091729,5
2021060,2021-06-01(二),二,"10,11,17,20,29,30",15,365484344,644294438,"内蒙古2注,吉林1注,浙江2注,陕西1注,共6注。",6,8356965,163,154461,1661,3000,81825,200,1479247,10,8447580,5
2021061,2021-06-03(四),四,"04,09,12,18,20,23",01,376779952,694648802,"上海1注,山东1注,广东1注,深圳1注,共4注。",4,10000000,127,237150,959,3000,62484,200,1290322,10,7174534,5
2021062,2021-06-06(日),日,"12,13,15,20,22,25",10,405763536,727417696,"上海1注,浙江1注,安徽1注,山东1注,四川1注,甘肃1注,共6注。",6,8804175,67,425840,1323,3000,61966,200,1244768,10,11177798,5
2021063,2021-06-08(二),二,"04,05,06,09,23,24",09,370142008,647417696,"北京3注,辽宁2注,黑龙江1注,江苏1注,浙江1注,安徽1注,山东1注,湖北1注,广东1注,云南2注,深圳2注,共16注。",16,5000000,106,6000,3611,3000,161374,200,2345956,10,33168514,5
2021064,2021-06-10(四),四,"04,06,08,15,16,18",16,353338262,688856687,"内蒙古1注,黑龙江1注,浙江1注,山东1注,共4注。",4,10000000,112,242377,1407,3000,59259,200,1150957,10,7393611,5
2021065,2021-06-13(日),日,"01,04,08,19,29,33",16,362527724,753364365,"河南1注,广西1注,陕西1注,共3注。",3,10000000,82,384177,883,3000,48427,200,1064673,10,5729443,5
2021066,2021-06-15(二),二,"02,06,19,26,30,33",15,343529368,738667046,"山西2注,辽宁1注,重庆5注,广东1注,贵州1注,云南1注,宁夏2注,新疆1注,共14注。",14,6436433,145,173362,1873,3000,52905,200,1078175,10,8159462,5
2021067,2021-06-17(四),四,"01,11,19,23,25,29",09,352986918,749337326,"河北1注,黑龙江1注,安徽1注,广东1注,新疆2注,共6注。",6,7464865,61,303057,1349,3000,67848,200,1249765,10,13780675,5
2021068,2021-06-20(日),日,"04,14,18,24,31,32",15,381950996,784841657,"北京1注,江苏1注,浙江1注,重庆1注,广东1注,四川1注,贵州1注,共7注。",7,8662562,232,138135,801,3000,60674,200,1280696,10,6324307,5
2021069,2021-06-22(二),二,"06,11,18,20,23,26",05,348547620,805184330,"北京1注,上海1注,江苏1注,浙江1注,新疆1注,共5注。",5,8297648,130,158540,2322,3000,81432,200,1286895,10,10445152,5
2021070,2021-06-24(四),四,"01,05,11,15,16,29",15,356032100,840734349,"江苏1注,浙江1注,河南3注,广西1注,共6注。",6,8972728,179,166455,980,3000,53848,200,1106832,10,6099191,5
2021071,2021-06-27(日),日,"01,07,24,31,32,33",08,384399388,850234438,"上海1注,江苏1注,浙江1注,福建1注,四川1注,西藏1注,共6注。",6,7393944,75,239394,1440,3000,67960,200,1217408,10,17290255,5
2021072,2021-06-29(二),二,"01,09,15,16,19,21",15,351515940,906924437,"辽宁1注,浙江2注,共3注。",3,10000000,105,275206,894,3000,49241,200,993424,10,6838341,5
2021073,2021-07-01(四),四,"01,06,18,22,24,25",08,353932932,936827442,"重庆1注,湖北2注,云南1注,共4注。",4,9536636,83,273291,1329,3000,70230,200,1423416,10,10085448,5
2021074,2021-07-04(日),日,"04,05,09,14,25,27",07,382266836,898477373,"河北1注,辽宁2注,江苏1注,山东2注,湖北1注,广西4注,四川1注,陕西1注,深圳1注,共14注。",14,5822076,163,88259,2839,3000,117710,200,1892436,10,15756412,5
2021075,2021-07-06(二),二,"12,15,16,21,22,29",01,347517338,950267665,"江苏1注,陕西1注,共2注。",2,10000000,55,435092,888,3000,52998,200,1089033,10,10081835,5
2021076,2021-07-08(四),四,"03,09,21,23,30,32",06,347734992,963078086,"安徽2注,云南1注,新疆1注,共4注。",4,7982765,87,171423,1448,3000,79528,200,1471463,10,15154121,5
